
TASKTYPE,ECCMAGNITUDE,TRIAL,RT,CUE,CUEVALIDITY,STIMCOLOR,STIMLOC,RESPONSE,CORRECTRESPONSE,ACCURACY,STIMWAITTIME,TAG,RULES
ENDOATTNTASK,7 DVA,172,428,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,822,Draft,EPIC
ENDOATTNTASK,7 DVA,173,453,>,INVALID 20%,Red,-7,F,F,CORRECT,947,Draft,EPIC
ENDOATTNTASK,7 DVA,174,443,>,VALID 80%,Yellow,7,J,J,CORRECT,907,Draft,EPIC
ENDOATTNTASK,7 DVA,175,539,<,INVALID 20%,Red,7,F,F,CORRECT,661,Draft,EPIC
ENDOATTNTASK,7 DVA,176,451,<,VALID 80%,Green,-7,J,J,CORRECT,999,Draft,EPIC
ENDOATTNTASK,7 DVA,177,444,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,656,Draft,EPIC
ENDOATTNTASK,7 DVA,178,441,<,INVALID 20%,Blue,7,F,F,CORRECT,1059,Draft,EPIC
ENDOATTNTASK,7 DVA,179,419,>,INVALID 20%,Red,-7,F,F,CORRECT,931,Draft,EPIC
ENDOATTNTASK,7 DVA,180,335,<,VALID 80%,Blue,-7,F,F,CORRECT,1215,Draft,EPIC
ENDOATTNTASK,7 DVA,181,378,>,VALID 80%,Blue,7,F,F,CORRECT,622,Draft,EPIC
ENDOATTNTASK,7 DVA,182,513,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,537,Draft,EPIC
ENDOATTNTASK,7 DVA,183,525,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1275,Draft,EPIC
ENDOATTNTASK,7 DVA,184,322,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1178,Draft,EPIC
ENDOATTNTASK,7 DVA,185,436,>,VALID 80%,Yellow,7,J,J,CORRECT,864,Draft,EPIC
ENDOATTNTASK,7 DVA,186,362,>,VALID 80%,Yellow,7,J,J,CORRECT,588,Draft,EPIC
ENDOATTNTASK,7 DVA,187,350,>,VALID 80%,Green,7,J,J,CORRECT,800,Draft,EPIC
ENDOATTNTASK,7 DVA,188,342,>,VALID 80%,Yellow,7,J,J,CORRECT,708,Draft,EPIC
ENDOATTNTASK,7 DVA,189,457,<,VALID 80%,Blue,-7,F,F,CORRECT,643,Draft,EPIC
ENDOATTNTASK,7 DVA,190,524,+,NEUTRAL 50%,Green,7,J,J,CORRECT,876,Draft,EPIC
ENDOATTNTASK,7 DVA,191,470,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,880,Draft,EPIC
ENDOATTNTASK,7 DVA,192,355,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,595,Draft,EPIC
ENDOATTNTASK,7 DVA,193,323,<,VALID 80%,Red,-7,F,F,CORRECT,777,Draft,EPIC
ENDOATTNTASK,7 DVA,194,418,+,NEUTRAL 50%,Red,7,F,F,CORRECT,632,Draft,EPIC
ENDOATTNTASK,7 DVA,195,445,>,VALID 80%,Yellow,7,J,J,CORRECT,655,Draft,EPIC
ENDOATTNTASK,7 DVA,196,459,<,VALID 80%,Blue,-7,F,F,CORRECT,1241,Draft,EPIC
ENDOATTNTASK,7 DVA,197,465,<,VALID 80%,Green,-7,J,J,CORRECT,1235,Draft,EPIC
ENDOATTNTASK,7 DVA,198,450,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1100,Draft,EPIC
ENDOATTNTASK,7 DVA,199,540,+,NEUTRAL 50%,Green,7,J,J,CORRECT,710,Draft,EPIC
ENDOATTNTASK,7 DVA,200,453,>,INVALID 20%,Yellow,-7,J,J,CORRECT,1147,Draft,EPIC
ENDOATTNTASK,7 DVA,1,487,>,VALID 80%,Yellow,7,J,J,CORRECT,1187,Draft,EPIC
ENDOATTNTASK,7 DVA,2,345,<,VALID 80%,Green,-7,J,J,CORRECT,1105,Draft,EPIC
ENDOATTNTASK,7 DVA,3,330,>,VALID 80%,Yellow,7,J,J,CORRECT,920,Draft,EPIC
ENDOATTNTASK,7 DVA,4,346,<,VALID 80%,Green,-7,J,J,CORRECT,554,Draft,EPIC
ENDOATTNTASK,7 DVA,5,478,>,VALID 80%,Red,7,F,F,CORRECT,772,Draft,EPIC
ENDOATTNTASK,7 DVA,6,340,<,VALID 80%,Red,-7,F,F,CORRECT,860,Draft,EPIC
ENDOATTNTASK,7 DVA,7,427,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,973,Draft,EPIC
ENDOATTNTASK,7 DVA,8,430,>,VALID 80%,Blue,7,F,F,CORRECT,620,Draft,EPIC
ENDOATTNTASK,7 DVA,9,472,>,VALID 80%,Yellow,7,J,J,CORRECT,928,Draft,EPIC
ENDOATTNTASK,7 DVA,10,527,>,INVALID 20%,Red,-7,F,F,CORRECT,673,Draft,EPIC
ENDOATTNTASK,7 DVA,11,425,<,VALID 80%,Yellow,-7,J,J,CORRECT,675,Draft,EPIC
ENDOATTNTASK,7 DVA,12,350,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1100,Draft,EPIC
ENDOATTNTASK,7 DVA,13,356,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,694,Draft,EPIC
ENDOATTNTASK,7 DVA,14,523,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1277,Draft,EPIC
ENDOATTNTASK,7 DVA,15,473,>,VALID 80%,Yellow,7,J,J,CORRECT,1027,Draft,EPIC
ENDOATTNTASK,7 DVA,16,425,+,NEUTRAL 50%,Green,7,J,J,CORRECT,825,Draft,EPIC
ENDOATTNTASK,7 DVA,17,358,>,VALID 80%,Green,7,J,J,CORRECT,592,Draft,EPIC
ENDOATTNTASK,7 DVA,18,339,>,VALID 80%,Green,7,J,J,CORRECT,711,Draft,EPIC
ENDOATTNTASK,7 DVA,19,432,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1068,Draft,EPIC
ENDOATTNTASK,7 DVA,20,544,+,NEUTRAL 50%,Green,7,J,J,CORRECT,706,Draft,EPIC
ENDOATTNTASK,7 DVA,21,444,>,VALID 80%,Red,7,F,F,CORRECT,1156,Draft,EPIC
ENDOATTNTASK,7 DVA,22,431,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1069,Draft,EPIC
ENDOATTNTASK,7 DVA,23,376,>,VALID 80%,Yellow,7,J,J,CORRECT,824,Draft,EPIC
ENDOATTNTASK,7 DVA,24,376,>,VALID 80%,Yellow,7,J,J,CORRECT,824,Draft,EPIC
ENDOATTNTASK,7 DVA,25,558,+,NEUTRAL 50%,Red,7,F,F,CORRECT,642,Draft,EPIC
ENDOATTNTASK,7 DVA,26,343,<,VALID 80%,Blue,-7,F,F,CORRECT,1057,Draft,EPIC
ENDOATTNTASK,7 DVA,27,453,>,VALID 80%,Green,7,J,J,CORRECT,1247,Draft,EPIC
ENDOATTNTASK,7 DVA,28,359,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,941,Draft,EPIC
ENDOATTNTASK,7 DVA,29,437,<,VALID 80%,Red,-7,F,F,CORRECT,663,Draft,EPIC
ENDOATTNTASK,7 DVA,30,364,<,VALID 80%,Blue,-7,F,F,CORRECT,836,Draft,EPIC
ENDOATTNTASK,7 DVA,31,470,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1180,Draft,EPIC
ENDOATTNTASK,7 DVA,32,363,>,VALID 80%,Yellow,7,J,J,CORRECT,1187,Draft,EPIC
ENDOATTNTASK,7 DVA,33,523,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,827,Draft,EPIC
ENDOATTNTASK,7 DVA,34,529,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,821,Draft,EPIC
ENDOATTNTASK,7 DVA,35,545,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1255,Draft,EPIC
ENDOATTNTASK,7 DVA,36,556,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,794,Draft,EPIC
ENDOATTNTASK,7 DVA,37,438,>,VALID 80%,Red,7,F,F,CORRECT,762,Draft,EPIC
ENDOATTNTASK,7 DVA,38,460,>,VALID 80%,Green,7,J,J,CORRECT,1190,Draft,EPIC
ENDOATTNTASK,7 DVA,39,346,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1254,Draft,EPIC
ENDOATTNTASK,7 DVA,40,466,<,VALID 80%,Red,-7,F,F,CORRECT,684,Draft,EPIC
ENDOATTNTASK,7 DVA,41,458,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,792,Draft,EPIC
ENDOATTNTASK,7 DVA,42,463,<,VALID 80%,Blue,-7,F,F,CORRECT,537,Draft,EPIC
ENDOATTNTASK,7 DVA,43,431,>,VALID 80%,Green,7,J,J,CORRECT,969,Draft,EPIC
ENDOATTNTASK,7 DVA,44,429,<,VALID 80%,Red,-7,F,F,CORRECT,871,Draft,EPIC
ENDOATTNTASK,7 DVA,45,420,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,530,Draft,EPIC
ENDOATTNTASK,7 DVA,46,452,+,NEUTRAL 50%,Red,7,F,F,CORRECT,548,Draft,EPIC
ENDOATTNTASK,7 DVA,47,424,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,876,Draft,EPIC
ENDOATTNTASK,7 DVA,48,465,>,VALID 80%,Blue,7,F,F,CORRECT,635,Draft,EPIC
ENDOATTNTASK,7 DVA,49,357,>,VALID 80%,Red,7,F,F,CORRECT,693,Draft,EPIC
ENDOATTNTASK,7 DVA,50,449,>,VALID 80%,Yellow,7,J,J,CORRECT,501,Draft,EPIC
ENDOATTNTASK,7 DVA,51,345,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1005,Draft,EPIC
ENDOATTNTASK,7 DVA,52,347,<,VALID 80%,Green,-7,J,J,CORRECT,1153,Draft,EPIC
ENDOATTNTASK,7 DVA,53,421,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1179,Draft,EPIC
ENDOATTNTASK,7 DVA,54,377,>,VALID 80%,Blue,7,F,F,CORRECT,673,Draft,EPIC
ENDOATTNTASK,7 DVA,55,361,<,VALID 80%,Red,-7,F,F,CORRECT,789,Draft,EPIC
ENDOATTNTASK,7 DVA,56,416,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,784,Draft,EPIC
ENDOATTNTASK,7 DVA,57,521,>,INVALID 20%,Green,-7,J,J,CORRECT,1179,Draft,EPIC
ENDOATTNTASK,7 DVA,58,351,<,VALID 80%,Yellow,-7,J,J,CORRECT,1049,Draft,EPIC
ENDOATTNTASK,7 DVA,59,342,>,VALID 80%,Green,7,J,J,CORRECT,1108,Draft,EPIC
ENDOATTNTASK,7 DVA,60,441,>,VALID 80%,Red,7,F,F,CORRECT,1059,Draft,EPIC
ENDOATTNTASK,7 DVA,61,341,>,VALID 80%,Blue,7,F,F,CORRECT,509,Draft,EPIC
ENDOATTNTASK,7 DVA,62,511,+,NEUTRAL 50%,Green,7,J,J,CORRECT,589,Draft,EPIC
ENDOATTNTASK,7 DVA,63,521,<,INVALID 20%,Blue,7,F,F,CORRECT,1179,Draft,EPIC
ENDOATTNTASK,7 DVA,64,454,>,VALID 80%,Yellow,7,J,J,CORRECT,1146,Draft,EPIC
ENDOATTNTASK,7 DVA,65,452,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1298,Draft,EPIC
ENDOATTNTASK,7 DVA,66,475,>,VALID 80%,Red,7,F,F,CORRECT,525,Draft,EPIC
ENDOATTNTASK,7 DVA,67,374,>,VALID 80%,Blue,7,F,F,CORRECT,776,Draft,EPIC
ENDOATTNTASK,7 DVA,68,324,<,VALID 80%,Blue,-7,F,F,CORRECT,1026,Draft,EPIC
ENDOATTNTASK,7 DVA,69,459,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1291,Draft,EPIC
ENDOATTNTASK,7 DVA,70,348,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,602,Draft,EPIC
ENDOATTNTASK,7 DVA,71,536,>,INVALID 20%,Blue,-7,F,F,CORRECT,964,Draft,EPIC
ENDOATTNTASK,7 DVA,72,339,>,VALID 80%,Blue,7,F,F,CORRECT,861,Draft,EPIC
ENDOATTNTASK,7 DVA,73,464,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1136,Draft,EPIC
ENDOATTNTASK,7 DVA,74,523,+,NEUTRAL 50%,Red,7,F,F,CORRECT,977,Draft,EPIC
ENDOATTNTASK,7 DVA,75,447,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1053,Draft,EPIC
ENDOATTNTASK,7 DVA,76,360,>,VALID 80%,Red,7,F,F,CORRECT,790,Draft,EPIC
ENDOATTNTASK,7 DVA,77,532,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,818,Draft,EPIC
ENDOATTNTASK,7 DVA,78,348,<,VALID 80%,Green,-7,J,J,CORRECT,802,Draft,EPIC
ENDOATTNTASK,7 DVA,79,450,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,650,Draft,EPIC
ENDOATTNTASK,7 DVA,80,524,<,INVALID 20%,Green,7,J,J,CORRECT,676,Draft,EPIC
ENDOATTNTASK,7 DVA,81,449,<,VALID 80%,Blue,-7,F,F,CORRECT,1001,Draft,EPIC
ENDOATTNTASK,7 DVA,82,364,>,VALID 80%,Red,7,F,F,CORRECT,736,Draft,EPIC
ENDOATTNTASK,7 DVA,83,345,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1255,Draft,EPIC
ENDOATTNTASK,7 DVA,84,349,>,VALID 80%,Blue,7,F,F,CORRECT,851,Draft,EPIC
ENDOATTNTASK,7 DVA,85,536,>,INVALID 20%,Green,-7,J,J,CORRECT,1264,Draft,EPIC
ENDOATTNTASK,7 DVA,86,354,>,VALID 80%,Green,7,J,J,CORRECT,846,Draft,EPIC
ENDOATTNTASK,7 DVA,87,328,<,VALID 80%,Yellow,-7,J,J,CORRECT,1072,Draft,EPIC
ENDOATTNTASK,7 DVA,88,349,<,VALID 80%,Yellow,-7,J,J,CORRECT,951,Draft,EPIC
ENDOATTNTASK,7 DVA,89,427,>,INVALID 20%,Yellow,-7,J,J,CORRECT,523,Draft,EPIC
ENDOATTNTASK,7 DVA,90,349,<,VALID 80%,Green,-7,J,J,CORRECT,1251,Draft,EPIC
ENDOATTNTASK,7 DVA,91,456,>,VALID 80%,Red,7,F,F,CORRECT,1144,Draft,EPIC
ENDOATTNTASK,7 DVA,92,344,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,906,Draft,EPIC
ENDOATTNTASK,7 DVA,93,363,<,VALID 80%,Red,-7,F,F,CORRECT,737,Draft,EPIC
ENDOATTNTASK,7 DVA,94,321,<,VALID 80%,Red,-7,F,F,CORRECT,729,Draft,EPIC
ENDOATTNTASK,7 DVA,95,440,<,VALID 80%,Green,-7,J,J,CORRECT,860,Draft,EPIC
ENDOATTNTASK,7 DVA,96,515,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1185,Draft,EPIC
ENDOATTNTASK,7 DVA,97,457,>,VALID 80%,Yellow,7,J,J,CORRECT,543,Draft,EPIC
ENDOATTNTASK,7 DVA,98,454,<,VALID 80%,Red,-7,F,F,CORRECT,546,Draft,EPIC
ENDOATTNTASK,7 DVA,99,468,>,VALID 80%,Green,7,J,J,CORRECT,582,Draft,EPIC
ENDOATTNTASK,7 DVA,100,367,<,VALID 80%,Green,-7,J,J,CORRECT,1283,Draft,EPIC
ENDOATTNTASK,7 DVA,101,431,>,VALID 80%,Blue,7,F,F,CORRECT,819,Draft,EPIC
ENDOATTNTASK,7 DVA,102,529,+,NEUTRAL 50%,Green,7,J,J,CORRECT,871,Draft,EPIC
ENDOATTNTASK,7 DVA,103,359,<,VALID 80%,Green,-7,J,J,CORRECT,941,Draft,EPIC
ENDOATTNTASK,7 DVA,104,337,<,VALID 80%,Green,-7,J,J,CORRECT,1063,Draft,EPIC
ENDOATTNTASK,7 DVA,105,523,<,INVALID 20%,Blue,7,F,F,CORRECT,1277,Draft,EPIC
ENDOATTNTASK,7 DVA,106,443,<,VALID 80%,Green,-7,J,J,CORRECT,507,Draft,EPIC
ENDOATTNTASK,7 DVA,107,351,<,VALID 80%,Yellow,-7,J,J,CORRECT,899,Draft,EPIC
ENDOATTNTASK,7 DVA,108,457,<,VALID 80%,Red,-7,F,F,CORRECT,1243,Draft,EPIC
ENDOATTNTASK,7 DVA,109,430,>,VALID 80%,Green,7,J,J,CORRECT,920,Draft,EPIC
ENDOATTNTASK,7 DVA,110,352,<,VALID 80%,Green,-7,J,J,CORRECT,598,Draft,EPIC
ENDOATTNTASK,7 DVA,111,356,<,VALID 80%,Green,-7,J,J,CORRECT,1244,Draft,EPIC
ENDOATTNTASK,7 DVA,112,478,>,VALID 80%,Red,7,F,F,CORRECT,522,Draft,EPIC
ENDOATTNTASK,7 DVA,113,324,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,676,Draft,EPIC
ENDOATTNTASK,7 DVA,114,523,+,NEUTRAL 50%,Green,7,J,J,CORRECT,677,Draft,EPIC
ENDOATTNTASK,7 DVA,115,413,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1287,Draft,EPIC
ENDOATTNTASK,7 DVA,116,434,<,INVALID 20%,Yellow,7,J,J,CORRECT,1266,Draft,EPIC
ENDOATTNTASK,7 DVA,117,465,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,685,Draft,EPIC
ENDOATTNTASK,7 DVA,118,326,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,974,Draft,EPIC
ENDOATTNTASK,7 DVA,119,363,>,VALID 80%,Red,7,F,F,CORRECT,1187,Draft,EPIC
ENDOATTNTASK,7 DVA,120,337,>,VALID 80%,Blue,7,F,F,CORRECT,713,Draft,EPIC
ENDOATTNTASK,7 DVA,121,342,>,VALID 80%,Red,7,F,F,CORRECT,958,Draft,EPIC
ENDOATTNTASK,7 DVA,122,424,<,VALID 80%,Green,-7,J,J,CORRECT,726,Draft,EPIC
ENDOATTNTASK,7 DVA,123,442,<,VALID 80%,Blue,-7,F,F,CORRECT,958,Draft,EPIC
ENDOATTNTASK,7 DVA,124,568,>,INVALID 20%,Green,-7,J,J,CORRECT,932,Draft,EPIC
ENDOATTNTASK,7 DVA,125,551,>,INVALID 20%,Red,-7,F,F,CORRECT,599,Draft,EPIC
ENDOATTNTASK,7 DVA,126,466,>,VALID 80%,Green,7,J,J,CORRECT,934,Draft,EPIC
ENDOATTNTASK,7 DVA,127,515,<,INVALID 20%,Blue,7,F,F,CORRECT,635,Draft,EPIC
ENDOATTNTASK,7 DVA,128,354,<,VALID 80%,Red,-7,F,F,CORRECT,696,Draft,EPIC
ENDOATTNTASK,7 DVA,129,539,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,861,Draft,EPIC
ENDOATTNTASK,7 DVA,130,455,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1145,Draft,EPIC
ENDOATTNTASK,7 DVA,131,415,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,835,Draft,EPIC
ENDOATTNTASK,7 DVA,132,470,<,VALID 80%,Yellow,-7,J,J,CORRECT,630,Draft,EPIC
ENDOATTNTASK,7 DVA,133,355,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1195,Draft,EPIC
ENDOATTNTASK,7 DVA,134,441,>,VALID 80%,Blue,7,F,F,CORRECT,1209,Draft,EPIC
ENDOATTNTASK,7 DVA,135,478,>,VALID 80%,Yellow,7,J,J,CORRECT,1272,Draft,EPIC
ENDOATTNTASK,7 DVA,136,412,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,638,Draft,EPIC
ENDOATTNTASK,7 DVA,137,422,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,728,Draft,EPIC
ENDOATTNTASK,7 DVA,138,437,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,663,Draft,EPIC
ENDOATTNTASK,7 DVA,139,461,>,VALID 80%,Yellow,7,J,J,CORRECT,689,Draft,EPIC
ENDOATTNTASK,7 DVA,140,322,<,VALID 80%,Green,-7,J,J,CORRECT,528,Draft,EPIC
ENDOATTNTASK,7 DVA,141,475,>,VALID 80%,Blue,7,F,F,CORRECT,1175,Draft,EPIC
ENDOATTNTASK,7 DVA,142,447,>,VALID 80%,Yellow,7,J,J,CORRECT,753,Draft,EPIC
ENDOATTNTASK,7 DVA,143,428,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,822,Draft,EPIC
ENDOATTNTASK,7 DVA,144,468,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,732,Draft,EPIC
ENDOATTNTASK,7 DVA,145,520,+,NEUTRAL 50%,Red,7,F,F,CORRECT,730,Draft,EPIC
ENDOATTNTASK,7 DVA,146,447,<,VALID 80%,Green,-7,J,J,CORRECT,903,Draft,EPIC
ENDOATTNTASK,7 DVA,147,421,<,VALID 80%,Blue,-7,F,F,CORRECT,829,Draft,EPIC
ENDOATTNTASK,7 DVA,148,330,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,970,Draft,EPIC
ENDOATTNTASK,7 DVA,149,439,<,VALID 80%,Yellow,-7,J,J,CORRECT,711,Draft,EPIC
ENDOATTNTASK,7 DVA,150,417,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,533,Draft,EPIC
ENDOATTNTASK,7 DVA,151,545,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1055,Draft,EPIC
ENDOATTNTASK,7 DVA,152,366,<,VALID 80%,Red,-7,F,F,CORRECT,984,Draft,EPIC
ENDOATTNTASK,7 DVA,153,417,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1233,Draft,EPIC
ENDOATTNTASK,7 DVA,154,435,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,915,Draft,EPIC
ENDOATTNTASK,7 DVA,155,345,>,VALID 80%,Yellow,7,J,J,CORRECT,1005,Draft,EPIC
ENDOATTNTASK,7 DVA,156,455,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,845,Draft,EPIC
ENDOATTNTASK,7 DVA,157,433,>,VALID 80%,Green,7,J,J,CORRECT,1017,Draft,EPIC
ENDOATTNTASK,7 DVA,158,546,>,INVALID 20%,Red,-7,F,F,CORRECT,554,Draft,EPIC
ENDOATTNTASK,7 DVA,159,363,>,VALID 80%,Blue,7,F,F,CORRECT,887,Draft,EPIC
ENDOATTNTASK,7 DVA,160,338,<,VALID 80%,Blue,-7,F,F,CORRECT,712,Draft,EPIC
ENDOATTNTASK,7 DVA,161,350,<,VALID 80%,Red,-7,F,F,CORRECT,850,Draft,EPIC
ENDOATTNTASK,7 DVA,162,430,>,VALID 80%,Yellow,7,J,J,CORRECT,670,Draft,EPIC
ENDOATTNTASK,7 DVA,163,535,>,INVALID 20%,Blue,-7,F,F,CORRECT,665,Draft,EPIC
ENDOATTNTASK,7 DVA,164,430,<,VALID 80%,Yellow,-7,J,J,CORRECT,820,Draft,EPIC
ENDOATTNTASK,7 DVA,165,465,<,VALID 80%,Red,-7,F,F,CORRECT,935,Draft,EPIC
ENDOATTNTASK,7 DVA,166,343,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,607,Draft,EPIC
ENDOATTNTASK,7 DVA,167,548,>,INVALID 20%,Green,-7,J,J,CORRECT,502,Draft,EPIC
ENDOATTNTASK,7 DVA,168,472,>,VALID 80%,Red,7,F,F,CORRECT,1128,Draft,EPIC
ENDOATTNTASK,7 DVA,169,344,>,VALID 80%,Red,7,F,F,CORRECT,756,Draft,EPIC
ENDOATTNTASK,7 DVA,170,553,<,INVALID 20%,Green,7,J,J,CORRECT,647,Draft,EPIC
ENDOATTNTASK,7 DVA,171,348,<,VALID 80%,Green,-7,J,J,CORRECT,802,Draft,EPIC
ENDOATTNTASK,7 DVA,172,357,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,643,Draft,EPIC
ENDOATTNTASK,7 DVA,173,339,>,VALID 80%,Green,7,J,J,CORRECT,611,Draft,EPIC
ENDOATTNTASK,7 DVA,174,540,>,INVALID 20%,Blue,-7,F,F,CORRECT,560,Draft,EPIC
ENDOATTNTASK,7 DVA,175,327,<,VALID 80%,Red,-7,F,F,CORRECT,623,Draft,EPIC
ENDOATTNTASK,7 DVA,176,441,<,VALID 80%,Green,-7,J,J,CORRECT,1109,Draft,EPIC
ENDOATTNTASK,7 DVA,177,462,<,VALID 80%,Red,-7,F,F,CORRECT,938,Draft,EPIC
ENDOATTNTASK,7 DVA,178,373,>,VALID 80%,Blue,7,F,F,CORRECT,577,Draft,EPIC
ENDOATTNTASK,7 DVA,179,521,+,NEUTRAL 50%,Green,7,J,J,CORRECT,979,Draft,EPIC
ENDOATTNTASK,7 DVA,180,536,>,INVALID 20%,Red,-7,F,F,CORRECT,1114,Draft,EPIC
ENDOATTNTASK,7 DVA,181,436,+,NEUTRAL 50%,Red,7,F,F,CORRECT,514,Draft,EPIC
ENDOATTNTASK,7 DVA,182,477,>,VALID 80%,Green,7,J,J,CORRECT,1073,Draft,EPIC
ENDOATTNTASK,7 DVA,183,334,<,VALID 80%,Yellow,-7,J,J,CORRECT,816,Draft,EPIC
ENDOATTNTASK,7 DVA,184,428,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1072,Draft,EPIC
ENDOATTNTASK,7 DVA,185,456,<,VALID 80%,Green,-7,J,J,CORRECT,944,Draft,EPIC
ENDOATTNTASK,7 DVA,186,377,>,VALID 80%,Green,7,J,J,CORRECT,973,Draft,EPIC
ENDOATTNTASK,7 DVA,187,456,<,VALID 80%,Red,-7,F,F,CORRECT,944,Draft,EPIC
ENDOATTNTASK,7 DVA,188,461,<,VALID 80%,Green,-7,J,J,CORRECT,589,Draft,EPIC
ENDOATTNTASK,7 DVA,189,552,>,INVALID 20%,Blue,-7,F,F,CORRECT,1148,Draft,EPIC
ENDOATTNTASK,7 DVA,190,341,<,VALID 80%,Red,-7,F,F,CORRECT,1059,Draft,EPIC
ENDOATTNTASK,7 DVA,191,523,<,INVALID 20%,Yellow,7,J,J,CORRECT,727,Draft,EPIC
ENDOATTNTASK,7 DVA,192,460,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,640,Draft,EPIC
ENDOATTNTASK,7 DVA,193,338,<,VALID 80%,Red,-7,F,F,CORRECT,962,Draft,EPIC
ENDOATTNTASK,7 DVA,194,365,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1085,Draft,EPIC
ENDOATTNTASK,7 DVA,195,347,>,VALID 80%,Red,7,F,F,CORRECT,853,Draft,EPIC
ENDOATTNTASK,7 DVA,196,455,>,VALID 80%,Yellow,7,J,J,CORRECT,1045,Draft,EPIC
ENDOATTNTASK,7 DVA,197,345,<,VALID 80%,Green,-7,J,J,CORRECT,1205,Draft,EPIC
ENDOATTNTASK,7 DVA,198,531,>,INVALID 20%,Red,-7,F,F,CORRECT,869,Draft,EPIC
ENDOATTNTASK,7 DVA,199,335,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,965,Draft,EPIC
ENDOATTNTASK,7 DVA,200,345,>,VALID 80%,Red,7,F,F,CORRECT,655,Draft,EPIC
ENDOATTNTASK,7 DVA,1,507,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,817,Draft,EPIC
ENDOATTNTASK,7 DVA,2,452,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,898,Draft,EPIC
ENDOATTNTASK,7 DVA,3,435,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1015,Draft,EPIC
ENDOATTNTASK,7 DVA,4,443,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1157,Draft,EPIC
ENDOATTNTASK,7 DVA,5,448,<,VALID 80%,Green,-7,J,J,CORRECT,502,Draft,EPIC
ENDOATTNTASK,7 DVA,6,524,+,NEUTRAL 50%,Red,7,F,F,CORRECT,976,Draft,EPIC
